"market","ticker","name","cik","yahoo_symbol","xueqiu_symbol","cninfo_plate","rss_urls","notes"
"SH","600703","三安光电","","600703.SS","SH600703","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600707","彩虹股份","","600707.SS","SH600707","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600718","东软集团","","600718.SS","SH600718","sh","","I65软件和信息技术服务业"
"SH","600728","佳都科技","","600728.SS","SH600728","sh","","I65软件和信息技术服务业"
"SH","600756","浪潮软件","","600756.SS","SH600756","sh","","I65软件和信息技术服务业"
"SH","600764","中国海防","","600764.SS","SH600764","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600775","南京熊猫","","600775.SS","SH600775","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600776","东方通信","","600776.SS","SH600776","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600797","浙大网新","","600797.SS","SH600797","sh","","I65软件和信息技术服务业"
"SH","600831","广电网络","","600831.SS","SH600831","sh","","I63电信、广播电视和卫星传输服务"
"SH","600835","上海机电","","600835.SS","SH600835","sh","","C34通用设备制造业"
"SH","600839","四川长虹","","600839.SS","SH600839","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600845","宝信软件","","600845.SS","SH600845","sh","","I65软件和信息技术服务业"
"SH","600850","电科数字","","600850.SS","SH600850","sh","","I65软件和信息技术服务业"
"SH","600875","东方电气","","600875.SS","SH600875","sh","","C34通用设备制造业"
"SH","600877","电科芯片","","600877.SS","SH600877","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600884","杉杉股份","","600884.SS","SH600884","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600888","新疆众和","","600888.SS","SH600888","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600936","北投科技","","600936.SS","SH600936","sh","","I63电信、广播电视和卫星传输服务"
"SH","600941","中国移动","","600941.SS","SH600941","sh","","I63电信、广播电视和卫星传输服务"
"SH","600959","江苏有线","","600959.SS","SH600959","sh","","I63电信、广播电视和卫星传输服务"
"SH","600980","北矿科技","","600980.SS","SH600980","sh","","C35专用设备制造业"
"SH","600986","浙文互联","","600986.SS","SH600986","sh","","I64互联网和相关服务"
"SH","600990","四创电子","","600990.SS","SH600990","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600996","贵广网络","","600996.SS","SH600996","sh","","I63电信、广播电视和卫星传输服务"
